year,month,day,hour,origin,dest,tailnum,carrier
2013,8,13,23,JFK,PSE,N516JB,B6
2013,8,13,19,JFK,MSY,NA,9E
2013,8,13,7,JFK,DTW,NA,9E
2013,8,13,19,JFK,PIT,NA,9E
2013,8,13,19,JFK,RDU,NA,9E
2013,8,13,17,JFK,CVG,NA,9E
2013,8,13,18,LGA,DAY,NA,9E
2013,8,13,8,JFK,CHS,NA,9E
2013,8,13,20,LGA,TYS,NA,9E
2013,8,13,14,JFK,CLE,NA,9E
2013,8,13,7,JFK,SFO,NA,AA
2013,8,13,17,LGA,DFW,N4XXAA,AA
2013,8,13,13,EWR,DFW,N4YGAA,AA
2013,8,13,11,LGA,BOS,NA,US
2013,8,13,9,LGA,DCA,NA,US
2013,8,13,10,LGA,DCA,NA,US
2013,8,13,17,EWR,DTW,N14960,EV
2013,8,13,8,EWR,CMH,N13903,EV
2013,8,13,8,EWR,DTW,N13965,EV
2013,8,13,18,EWR,RIC,N14568,EV
2013,8,13,14,EWR,MSN,N14573,EV
2013,8,13,13,EWR,MSP,N25134,EV
2013,8,13,19,EWR,OKC,N11184,EV
2013,8,13,16,EWR,SAV,N13997,EV
2013,8,13,16,EWR,ROC,N13202,EV
2013,8,13,12,EWR,MSY,N11181,EV
2013,8,13,9,EWR,CLE,N24103,EV
2013,8,13,8,EWR,JAX,N27962,EV
2013,8,13,15,EWR,GRR,N21129,EV
2013,8,13,11,EWR,BDL,N11189,EV
2013,8,13,20,EWR,STL,N13955,EV
2013,8,13,8,EWR,CVG,N13997,EV
2013,8,13,12,EWR,DAY,N16541,EV
2013,8,13,14,LGA,GSO,N761ND,EV
2013,8,13,19,LGA,MHT,N761ND,EV
2013,8,13,14,LGA,CLT,N741EV,EV
2013,8,13,19,LGA,BHM,N759EV,EV
2013,8,13,19,LGA,CLT,N751EV,EV
2013,8,13,8,LGA,BNA,N134EV,EV
2013,8,13,15,LGA,CHS,N755EV,EV
2013,8,13,17,EWR,CVG,N16561,EV
2013,8,13,12,EWR,ORF,N15973,EV
2013,8,13,10,EWR,IND,N22909,EV
2013,8,13,11,LGA,CMH,N721MQ,MQ
2013,8,13,13,LGA,DTW,N725MQ,MQ
2013,8,13,11,JFK,DCA,N807MQ,MQ
2013,8,13,11,LGA,BNA,N523MQ,MQ
2013,8,13,13,LGA,CLE,N713MQ,MQ
2013,8,13,11,LGA,MSP,N539MQ,MQ
2013,8,13,10,LGA,RDU,N735MQ,MQ
2013,8,13,15,LGA,XNA,N720MQ,MQ
2013,8,13,9,LGA,CLT,N513MQ,MQ
2013,8,13,15,EWR,ORD,N514MQ,MQ
2013,8,13,12,LGA,ATL,N524MQ,MQ
2013,8,13,11,LGA,DEN,NA,UA
2013,8,13,9,LGA,ORD,NA,UA
2013,8,13,17,EWR,IAH,NA,UA
2013,8,14,23,JFK,PSE,N821JB,B6
2013,8,14,23,JFK,BQN,N561JB,B6
2013,8,14,23,JFK,SJU,N643JB,B6
2013,8,14,5,EWR,CLT,N152UW,US
2013,8,14,5,JFK,MIA,N5EGAA,AA
2013,8,14,5,EWR,IAH,N14242,UA
2013,8,14,5,JFK,BQN,N590JB,B6
2013,8,14,5,LGA,IAH,N448UA,UA
2013,8,14,6,LGA,IAD,N835AS,EV
2013,8,14,6,LGA,PHL,N963UW,US
2013,8,14,6,JFK,IAD,N825AS,EV
2013,8,14,6,LGA,DFW,N3KPAA,AA
2013,8,14,6,EWR,MCO,N507JB,B6
2013,8,14,6,EWR,DTW,N181PQ,EV
2013,8,14,6,LGA,DTW,N343NB,DL
2013,8,14,6,EWR,ATL,N13994,EV
2013,8,14,6,LGA,ATL,N933DL,DL
2013,8,14,6,LGA,DCA,N717UW,US
2013,8,14,6,LGA,ATL,N336AT,FL
2013,8,14,6,EWR,ORD,N9EAMQ,MQ
2013,8,14,6,LGA,RDU,N735MQ,MQ
2013,8,14,6,EWR,ORD,N478UA,UA
2013,8,14,6,JFK,SFO,N505UA,UA
2013,8,14,6,LGA,ORD,N479AA,AA
2013,8,14,6,LGA,MIA,N3AVAA,AA
2013,8,14,6,LGA,DTW,N725MQ,MQ
2013,8,14,6,LGA,FLL,N632JB,B6
2013,8,14,6,EWR,BOS,N265JB,B6
2013,8,14,6,JFK,FLL,N746JB,B6
2013,8,14,6,LGA,STL,N792SW,WN
2013,8,14,6,LGA,ATL,N526MQ,MQ
2013,8,14,6,LGA,ORD,N528UA,UA
2013,8,14,5,EWR,MCO,N14214,UA
2013,8,14,6,LGA,MEM,N336NB,DL
2013,8,14,6,EWR,RSW,N27722,UA
2013,8,14,6,LGA,MSP,N361NW,DL
2013,8,14,6,JFK,SJU,N561JB,B6
2013,8,14,6,EWR,MDW,N783SW,WN
2013,8,14,6,EWR,MIA,N3HEAA,AA
2013,8,14,6,EWR,CLT,N114UW,US
2013,8,14,6,EWR,BOS,N24211,UA
2013,8,14,6,JFK,MCO,N534JB,B6
2013,8,14,6,EWR,LAX,N14228,UA
2013,8,14,6,EWR,MSP,N759EV,EV
2013,8,14,6,JFK,ATL,N676DL,DL
2013,8,14,6,EWR,LAS,N416UA,UA
2013,8,14,6,LGA,MCO,N527JB,B6
2013,8,14,6,JFK,LAS,N646JB,B6
2013,8,14,6,EWR,IAD,N22971,EV
2013,8,14,6,LGA,CLT,N531MQ,MQ
2013,8,14,6,EWR,HOU,N467WN,WN
2013,8,14,6,EWR,DCA,N12922,EV
2013,8,14,6,EWR,CMH,N12166,EV
2013,8,14,6,EWR,MSP,N25134,EV
2013,8,14,6,LGA,ORD,N3GRAA,AA
2013,8,14,6,JFK,BUF,N203JB,B6
2013,8,14,6,EWR,PIT,N11539,EV
2013,8,14,6,EWR,CVG,N18557,EV
2013,8,14,6,JFK,RSW,N552JB,B6
2013,8,14,6,EWR,ATL,N308DE,DL
2013,8,14,6,LGA,CLT,N554UW,US
2013,8,14,6,LGA,MDW,N8329B,WN
2013,8,14,6,EWR,CLT,N11192,EV
2013,8,14,6,JFK,LAX,N597UA,UA
2013,8,14,6,EWR,CLT,N537UW,US
2013,8,14,6,EWR,IND,N12142,EV
2013,8,14,6,EWR,SFO,N76502,UA
2013,8,14,6,LGA,BOS,N764US,US
2013,8,14,6,LGA,IAH,N587UA,UA
2013,8,14,6,EWR,FLL,N33203,UA
2013,8,14,6,EWR,RDU,N14105,EV
2013,8,14,6,LGA,MSP,N505MQ,MQ
2013,8,14,6,EWR,ORD,N25705,UA
2013,8,14,6,JFK,SJU,N3DLAA,AA
2013,8,14,6,EWR,PBI,N33292,UA
2013,8,14,6,JFK,CLT,N112US,US
2013,8,14,6,EWR,TPA,N24224,UA
2013,8,14,6,JFK,MSY,N317JB,B6
2013,8,14,6,JFK,PHX,N535UW,US
2013,8,14,6,EWR,SEA,N802UA,UA
2013,8,14,6,JFK,ORD,N563JB,B6
2013,8,14,6,EWR,BUF,N12967,EV
2013,8,14,6,LGA,DEN,N594UA,UA
2013,8,14,6,LGA,DFW,N3GLAA,AA
2013,8,14,6,JFK,TPA,N806JB,B6
2013,8,14,6,LGA,MKE,N275WN,WN
2013,8,14,6,JFK,SJU,N666DN,DL
2013,8,14,7,LGA,MIA,N3HNAA,AA
2013,8,14,7,LGA,MCO,N914DE,DL
2013,8,14,7,EWR,BNA,N13124,EV
2013,8,14,7,LGA,ORD,N813UA,UA
2013,8,14,7,LGA,ORD,N4XWAA,AA
2013,8,14,7,LGA,BOS,N956UW,US
2013,8,14,7,LGA,XNA,N722MQ,MQ
2013,8,14,6,EWR,LAX,N526UA,UA
2013,8,14,6,EWR,PHX,N649AW,US
2013,8,14,7,LGA,FLL,N932DL,DL
2013,8,14,7,LGA,MIA,N943DL,DL
2013,8,14,7,JFK,LAX,N652JB,B6
2013,8,14,7,EWR,DFW,N435AA,AA
2013,8,14,7,EWR,CVG,N8907A,9E
2013,8,14,7,JFK,SFO,N710TW,DL
2013,8,14,7,JFK,SLC,N688DL,DL
2013,8,14,7,LGA,ATL,N6713Y,DL
2013,8,14,7,JFK,SFO,N560UA,UA
2013,8,14,7,JFK,LAX,N192DN,DL
2013,8,14,7,EWR,STL,N637SW,WN
2013,8,14,7,EWR,SNA,N27733,UA
2013,8,14,7,EWR,PDX,N805UA,UA
2013,8,14,7,EWR,DEN,N463UA,UA
2013,8,14,7,EWR,PHX,N413UA,UA
2013,8,14,6,EWR,SDF,N11127,EV
2013,8,14,7,EWR,BOS,N494UA,UA
2013,8,14,7,LGA,DTW,N906DL,DL
2013,8,14,7,JFK,MIA,N323AA,AA
2013,8,14,7,EWR,ALB,N16149,EV
2013,8,14,7,EWR,SEA,N413AS,AS
2013,8,14,7,LGA,IAH,N78511,UA
2013,8,14,7,JFK,SJU,N618JB,B6
2013,8,14,7,LGA,DCA,N753US,US
2013,8,14,7,JFK,LAX,N843VA,VX
2013,8,14,7,EWR,GRR,N15574,EV
2013,8,14,7,JFK,MCO,N3CEAA,AA
2013,8,14,7,EWR,BNA,N953WN,WN
2013,8,14,7,EWR,CHS,N14907,EV
2013,8,14,7,EWR,BDL,N27962,EV
2013,8,14,7,LGA,PBI,N657JB,B6
2013,8,14,6,JFK,BOS,N304JB,B6
2013,8,14,7,EWR,SFO,N537UA,UA
2013,8,14,7,JFK,LAX,N329AA,AA
2013,8,14,7,JFK,SEA,N722TW,DL
2013,8,14,7,EWR,IAH,N37466,UA
2013,8,14,7,EWR,SFO,N845VA,VX
2013,8,14,7,JFK,TPA,N3JNAA,AA
2013,8,14,7,EWR,GSO,N13969,EV
2013,8,14,7,JFK,LAS,N3AAAA,AA
2013,8,14,7,LGA,HOU,N556WN,WN
2013,8,14,7,EWR,SJU,N586JB,B6
2013,8,14,7,EWR,MCO,N77261,UA
2013,8,14,7,EWR,DTW,N15986,EV
2013,8,14,7,EWR,DAY,N14562,EV
2013,8,14,7,JFK,DTW,N930XJ,9E
2013,8,14,6,JFK,PBI,N537JB,B6
2013,8,14,7,EWR,ATL,N333NB,DL
2013,8,14,7,EWR,ORD,N408UA,UA
2013,8,14,7,JFK,SFO,N847VA,VX
2013,8,14,7,JFK,MCO,N649JB,B6
2013,8,14,7,JFK,SRQ,N323JB,B6
2013,8,14,7,JFK,BUF,N267JB,B6
2013,8,14,7,LGA,CLT,N195UW,US
2013,8,14,7,LGA,TPA,N526JB,B6
2013,8,14,7,LGA,DTW,N717MQ,MQ
2013,8,14,7,LGA,ORD,N574AA,AA
2013,8,14,8,LGA,ATL,N949AT,FL
2013,8,14,7,LGA,PBI,N980DL,DL
2013,8,14,7,EWR,ORD,N525MQ,MQ
2013,8,14,7,JFK,CHS,N358JB,B6
2013,8,14,8,JFK,ACK,N190JB,B6
2013,8,14,8,LGA,BOS,N952UW,US
2013,8,14,8,LGA,MSP,N937DL,DL
2013,8,14,7,EWR,GSP,N14960,EV
2013,8,14,8,LGA,MSY,N368NB,DL
2013,8,14,8,JFK,JAX,N328JB,B6
2013,8,14,8,JFK,FLL,N595JB,B6
2013,8,14,8,JFK,MIA,N355NW,DL
2013,8,14,8,JFK,MSY,N600LR,9E
2013,8,14,7,LGA,ATL,N6709,DL
2013,8,14,8,JFK,STT,N5FAAA,AA
2013,8,14,8,JFK,FLL,N3748Y,DL
2013,8,14,8,EWR,OMA,N11193,EV
2013,8,14,7,EWR,LAX,N513UA,UA
2013,8,14,8,EWR,DFW,N420UA,UA
2013,8,14,8,EWR,LAS,N12221,UA
2013,8,14,8,EWR,RSW,N562JB,B6
2013,8,14,7,JFK,PWM,N373JB,B6
2013,8,14,8,LGA,DEN,N522UA,UA
2013,8,14,8,JFK,RDU,N294JB,B6
2013,8,14,8,JFK,PIT,N8933B,9E
2013,8,14,8,LGA,TPA,N310NW,DL
2013,8,14,8,JFK,ATL,N3757D,DL
2013,8,14,8,JFK,TPA,N304DQ,DL
2013,8,14,8,LGA,BNA,N761ND,EV
2013,8,14,8,LGA,DEN,N376NW,DL
2013,8,14,8,LGA,BNA,N523MQ,MQ
2013,8,14,8,JFK,DCA,N800MQ,MQ
2013,8,14,8,LGA,RDU,N721MQ,MQ
2013,8,14,8,JFK,LAS,N614DL,DL
2013,8,14,8,EWR,CLT,N199UW,US
2013,8,14,8,JFK,HOU,N206JB,B6
2013,8,14,8,LGA,MCI,N371CA,EV
2013,8,14,8,JFK,MSP,N929XJ,9E
2013,8,14,8,LGA,RIC,N717EV,EV
2013,8,14,8,LGA,DCA,N755US,US
2013,8,14,8,LGA,CLE,N720MQ,MQ
2013,8,14,8,LGA,DFW,N3BFAA,AA
2013,8,14,8,JFK,CHS,N8672A,9E
2013,8,14,7,JFK,SFO,N378AA,AA
2013,8,14,8,JFK,CLT,N538UW,US
2013,8,14,8,JFK,SFO,N555UA,UA
2013,8,14,8,LGA,MIA,N3BDAA,AA
2013,8,14,8,EWR,MCO,N78438,UA
2013,8,14,8,JFK,SAN,N3734B,DL
2013,8,14,8,JFK,MVY,N8942A,9E
2013,8,14,8,EWR,XNA,N33182,EV
2013,8,14,8,JFK,ORD,N904XJ,9E
2013,8,14,8,EWR,CVG,N14543,EV
2013,8,14,8,EWR,MCI,N12172,EV
2013,8,14,8,JFK,LAX,N510UA,UA
2013,8,14,8,JFK,BOS,N3KLAA,AA
2013,8,14,8,EWR,DTW,N16541,EV
2013,8,14,8,EWR,SAN,N14731,UA
2013,8,14,8,JFK,MCO,N598JB,B6
2013,8,14,8,EWR,MSP,N330NB,DL
2013,8,14,8,LGA,CMH,N520MQ,MQ
2013,8,14,8,EWR,SFO,N538UA,UA
2013,8,14,8,JFK,CLT,N231JB,B6
2013,8,14,8,LGA,ATL,N8EGMQ,MQ
2013,8,14,8,JFK,MCO,N394DA,DL
2013,8,14,8,EWR,SEA,N37422,UA
2013,8,14,8,EWR,STL,N11536,EV
2013,8,14,8,EWR,CMH,N18556,EV
2013,8,14,8,LGA,CLT,N700UW,US
2013,8,14,8,LGA,IAH,N14230,UA
2013,8,14,8,EWR,BOS,N815UA,UA
2013,8,14,8,JFK,DCA,N927XJ,9E
2013,8,14,8,LGA,ORD,N4YSAA,AA
2013,8,14,8,JFK,SJU,N3738B,DL
2013,8,14,8,EWR,BOS,N306JB,B6
2013,8,14,8,EWR,MEM,N13955,EV
2013,8,14,8,JFK,MIA,N5FPAA,AA
2013,8,14,8,JFK,SFO,N625JB,B6
2013,8,14,9,LGA,BOS,N959UW,US
2013,8,14,9,LGA,DCA,N766US,US
2013,8,14,9,JFK,SJU,N5EWAA,AA
2013,8,14,9,EWR,FLL,N656JB,B6
2013,8,14,8,LGA,ATL,N914DL,DL
2013,8,14,9,LGA,ORD,N443UA,UA
2013,8,14,8,EWR,DEN,N14121,UA
2013,8,14,9,EWR,ATL,N302NB,DL
2013,8,14,9,LGA,MIA,N335NB,DL
2013,8,14,9,LGA,CHS,N712EV,EV
2013,8,14,9,JFK,LAX,N624AG,DL
2013,8,14,9,LGA,MCO,N921DL,DL
2013,8,14,8,EWR,JAX,N26545,EV
2013,8,14,9,JFK,BTV,N351JB,B6
2013,8,14,7,EWR,MDW,N633SW,WN
2013,8,14,9,EWR,SJU,N37474,UA
2013,8,14,9,JFK,SEA,N768JB,B6
2013,8,14,9,EWR,IAH,N426UA,UA
2013,8,14,9,EWR,LAX,N35204,UA
2013,8,14,9,JFK,SAN,N796JB,B6
2013,8,14,9,LGA,DTW,N353NW,DL
2013,8,14,9,EWR,MSP,N13132,EV
2013,8,14,9,EWR,DTW,N131EV,EV
2013,8,14,9,EWR,IND,N13989,EV
2013,8,14,9,LGA,CLT,N510MQ,MQ
2013,8,14,9,JFK,LAX,N320AA,AA
2013,8,14,9,LGA,FLL,N929DL,DL
2013,8,14,9,EWR,LAX,N853VA,VX
2013,8,14,9,EWR,LAS,N406UA,UA
2013,8,14,9,LGA,MCO,N636JB,B6
2013,8,14,9,JFK,BOS,N325NB,DL
2013,8,14,9,LGA,CLT,N751EV,EV
2013,8,14,9,EWR,DFW,N501AA,AA
2013,8,14,8,EWR,RIC,N12921,EV
2013,8,14,9,EWR,FLL,N39728,UA
2013,8,14,9,JFK,LAX,N638VA,VX
2013,8,14,9,JFK,AUS,N509JB,B6
2013,8,14,9,JFK,SYR,N273JB,B6
2013,8,14,9,JFK,ROC,N324JB,B6
2013,8,14,9,JFK,LAX,N613JB,B6
2013,8,14,9,EWR,ORD,N477UA,UA
2013,8,14,9,JFK,SEA,N705TW,DL
2013,8,14,8,EWR,MIA,N12218,UA
2013,8,14,8,JFK,RDU,N810MQ,MQ
2013,8,14,9,EWR,AUS,N955WN,WN
2013,8,14,9,LGA,SDF,N8980A,9E
2013,8,14,9,LGA,MIA,N3GTAA,AA
2013,8,14,9,LGA,FLL,N793JB,B6
2013,8,14,9,LGA,MDW,N480WN,WN
2013,8,14,9,JFK,PHL,N8930E,9E
2013,8,14,9,LGA,ORD,N569AA,AA
2013,8,14,9,LGA,DAY,N8946A,9E
2013,8,14,9,LGA,ATL,N539MQ,MQ
2013,8,14,9,JFK,LAS,N837VA,VX
2013,8,14,9,LGA,BNA,N524MQ,MQ
2013,8,14,9,LGA,MKE,N924WN,WN
2013,8,14,8,EWR,AVL,N13965,EV
2013,8,14,9,LGA,DFW,N471AA,AA
2013,8,14,9,LGA,CLT,N764US,US
2013,8,14,10,LGA,BOS,N951UW,US
2013,8,14,10,JFK,HNL,N393HA,HA
2013,8,14,9,JFK,LAS,N592JB,B6
2013,8,14,10,JFK,SFO,N718TW,DL
2013,8,14,10,LGA,DCA,N717UW,US
2013,8,14,10,EWR,MCO,N491UA,UA
2013,8,14,10,EWR,TPA,N456UA,UA
2013,8,14,10,LGA,CAK,N891AT,FL
2013,8,14,10,LGA,ATL,N983DL,DL
2013,8,14,9,JFK,IAD,N834AS,EV
2013,8,14,10,EWR,SAV,N11164,EV
2013,8,14,10,EWR,ORD,N6EAMQ,MQ
2013,8,14,10,LGA,IAD,N829AS,EV
2013,8,14,10,LGA,ORD,N23707,UA
2013,8,14,9,EWR,CLT,N12967,EV
2013,8,14,10,LGA,MSP,N3755D,DL
2013,8,14,10,EWR,LAX,N73259,UA
2013,8,14,10,EWR,ORD,N536UA,UA
2013,8,14,10,EWR,DEN,N37273,UA
2013,8,14,10,JFK,CLT,N745VJ,US
2013,8,14,10,JFK,BOS,N203JB,B6
2013,8,14,10,EWR,SFO,N37409,UA
2013,8,14,10,EWR,ATL,N14153,EV
2013,8,14,10,LGA,DTW,N516MQ,MQ
2013,8,14,10,EWR,CLT,N191UW,US
2013,8,14,10,LGA,ORD,N3BNAA,AA
2013,8,14,10,JFK,FLL,N535JB,B6
2013,8,14,10,EWR,PHX,N664AW,US
2013,8,14,10,JFK,TPA,N624JB,B6
2013,8,14,10,JFK,LAS,N3753,DL
2013,8,14,10,EWR,SFO,N527VA,VX
2013,8,14,10,EWR,CHS,N27962,EV
2013,8,14,10,EWR,RDU,N18114,EV
2013,8,14,10,JFK,PBI,N587JB,B6
2013,8,14,10,EWR,ATL,N309DE,DL
2013,8,14,10,EWR,IND,N11155,EV
2013,8,14,9,EWR,SFO,N37456,UA
2013,8,14,10,JFK,SFO,N328AA,AA
2013,8,14,10,JFK,LAX,N324AA,AA
2013,8,14,10,JFK,SFO,N554UA,UA
2013,8,14,10,JFK,PHX,N519UW,US
2013,8,14,10,JFK,SFO,N854VA,VX
2013,8,14,10,LGA,IAH,N24702,UA
2013,8,14,10,EWR,BNA,N16149,EV
2013,8,14,10,EWR,BOS,N76523,UA
2013,8,14,10,JFK,BUF,N355JB,B6
2013,8,14,10,EWR,OMA,N16170,EV
2013,8,14,10,LGA,MIA,N3FYAA,AA
2013,8,14,10,LGA,MEM,N738EV,EV
2013,8,14,10,EWR,LAS,N47414,UA
2013,8,14,10,LGA,FLL,N558JB,B6
2013,8,14,10,LGA,RDU,N725MQ,MQ
2013,8,14,10,JFK,SLC,N389DA,DL
2013,8,14,11,EWR,MKE,N12166,EV
2013,8,14,11,LGA,BOS,N956UW,US
2013,8,14,10,JFK,SJU,N554JB,B6
2013,8,14,11,LGA,MCO,N968DL,DL
2013,8,14,11,LGA,ATL,N644DL,DL
2013,8,14,11,LGA,MDW,N765SW,WN
2013,8,14,10,EWR,PBI,N53442,UA
2013,8,14,10,LGA,SRQ,N348NB,DL
2013,8,14,11,EWR,ORD,N16234,UA
2013,8,14,11,JFK,MCO,N924DL,DL
2013,8,14,11,EWR,FLL,N38446,UA
2013,8,14,11,LGA,DTW,N343NB,DL
2013,8,14,11,JFK,DCA,N508MQ,MQ
2013,8,14,11,EWR,STL,N16976,EV
2013,8,14,10,EWR,IAH,N76522,UA
2013,8,14,11,LGA,CMH,N723MQ,MQ
2013,8,14,11,LGA,TPA,N324US,DL
2013,8,14,11,LGA,PIT,N730EV,EV
2013,8,14,11,LGA,DEN,N410UA,UA
2013,8,14,11,EWR,ORD,N509MQ,MQ
2013,8,14,11,LGA,ORD,N4YGAA,AA
2013,8,14,11,JFK,LAX,N598UA,UA
2013,8,14,11,JFK,BTV,N373JB,B6
2013,8,14,11,EWR,BOS,N179JB,B6
2013,8,14,11,JFK,RSW,N708JB,B6
2013,8,14,11,JFK,PWM,N190JB,B6
2013,8,14,11,LGA,BNA,N967WN,WN
2013,8,14,11,LGA,MIA,N3JMAA,AA
2013,8,14,11,LGA,DCA,N769US,US
2013,8,14,11,LGA,CLT,N172US,US
2013,8,14,11,LGA,FLL,N916DL,DL
2013,8,14,11,LGA,CLT,N913FJ,YV
2013,8,14,11,EWR,MCO,N33103,UA
2013,8,14,11,LGA,DFW,N3FHAA,AA
2013,8,14,11,LGA,MSP,N338NW,DL
2013,8,14,11,EWR,BDL,N12201,EV
2013,8,14,11,JFK,IAD,N267JB,B6
2013,8,14,11,LGA,MSP,N531MQ,MQ
2013,8,14,11,EWR,ATL,N306DQ,DL
2013,8,14,11,EWR,MCO,N644JB,B6
2013,8,14,11,EWR,MIA,N3DYAA,AA
2013,8,14,11,LGA,DEN,N7811F,WN
2013,8,14,12,LGA,ORD,N812UA,UA
2013,8,14,11,JFK,DCA,N800MQ,MQ
2013,8,14,11,LGA,BNA,N526MQ,MQ
2013,8,14,11,JFK,BWI,N8942A,9E
2013,8,14,12,LGA,BOS,N952UW,US
2013,8,14,11,EWR,JAX,N13969,EV
2013,8,14,12,JFK,SFO,N596UA,UA
2013,8,14,12,EWR,MCI,N13903,EV
2013,8,14,11,LGA,RDU,N738MQ,MQ
2013,8,14,12,LGA,CLE,N805MQ,MQ
2013,8,14,12,JFK,LAX,N712TW,DL
2013,8,14,11,LGA,PBI,N399DA,DL
2013,8,14,12,JFK,BOS,N332NB,DL
2013,8,14,12,JFK,CLT,N186US,US
2013,8,14,12,EWR,PHX,N808UA,UA
2013,8,14,12,EWR,MDW,N240WN,WN
2013,8,14,12,EWR,IAH,N461UA,UA
2013,8,14,9,JFK,MCO,N529JB,B6
2013,8,14,12,EWR,DEN,N7739A,WN
2013,8,14,11,EWR,SFO,N34455,UA
2013,8,14,12,LGA,DFW,N4YHAA,AA
2013,8,14,12,LGA,ATL,N532MQ,MQ
2013,8,14,12,JFK,LAX,N729JB,B6
2013,8,14,12,LGA,ATL,N675DL,DL
2013,8,14,12,LGA,ORD,N454AA,AA
2013,8,14,12,JFK,LAX,N319AA,AA
2013,8,14,12,EWR,DTW,N14568,EV
2013,8,14,12,EWR,SNA,N16703,UA
2013,8,14,12,LGA,DCA,N722US,US
2013,8,14,12,JFK,ACK,N306JB,B6
2013,8,14,12,JFK,BUF,N294JB,B6
2013,8,14,12,JFK,BUF,N933XJ,9E
2013,8,14,12,EWR,BOS,N828UA,UA
2013,8,14,12,JFK,FLL,N766JB,B6
2013,8,14,12,EWR,DAY,N14907,EV
2013,8,14,12,EWR,ATL,N45440,UA
2013,8,14,12,EWR,IAD,N13123,EV
2013,8,14,12,JFK,BOS,N351JB,B6
2013,8,14,12,LGA,HOU,N904WN,WN
2013,8,14,12,JFK,BOS,N3KLAA,AA
2013,8,14,12,JFK,MIA,N5EAAA,AA
2013,8,14,12,EWR,MCO,N641JB,B6
2013,8,14,12,JFK,SLC,N379DA,DL
2013,8,14,12,EWR,ROC,N15986,EV
2013,8,14,12,LGA,CMH,N721MQ,MQ
2013,8,14,12,JFK,SYR,N358JB,B6
2013,8,14,12,EWR,CLT,N22909,EV
2013,8,14,12,JFK,RDU,N847MQ,MQ
2013,8,14,12,EWR,LAS,N465UA,UA
2013,8,14,12,LGA,DTW,N342NB,DL
2013,8,14,12,LGA,SYR,N717EV,EV
2013,8,14,13,LGA,DTW,N717MQ,MQ
2013,8,14,13,LGA,BOS,N959UW,US
2013,8,14,12,EWR,BNA,N13992,EV
2013,8,14,12,LGA,IAH,N492UA,UA
2013,8,14,12,LGA,ATL,N907DE,DL
2013,8,14,12,LGA,MKE,N466WN,WN
2013,8,14,13,EWR,LAX,N628VA,VX
2013,8,14,13,EWR,RIC,N18556,EV
2013,8,14,12,EWR,FLL,N14214,UA
2013,8,14,12,LGA,CLT,N193UW,US
2013,8,14,13,JFK,LAX,N631VA,VX
2013,8,14,13,EWR,SJU,N36447,UA
2013,8,14,13,LGA,DCA,N766US,US
2013,8,14,13,EWR,SFO,N39416,UA
2013,8,14,13,EWR,ATL,N200PQ,EV
2013,8,14,12,LGA,DFW,N3APAA,AA
2013,8,14,13,EWR,CLT,N128UW,US
2013,8,14,12,EWR,ORF,N12921,EV
2013,8,14,13,EWR,MIA,N41135,UA
2013,8,14,13,JFK,PBI,N746JB,B6
2013,8,14,13,LGA,RSW,N594JB,B6
2013,8,14,13,EWR,GSO,N16541,EV
2013,8,14,13,EWR,LAX,N12125,UA
2013,8,14,12,LGA,MIA,N905DE,DL
2013,8,14,12,EWR,MSY,N12195,EV
2013,8,14,13,EWR,CVG,N8587E,9E
2013,8,14,13,LGA,SRQ,N632JB,B6
2013,8,14,13,LGA,RDU,N505MQ,MQ
2013,8,14,13,EWR,HNL,N76065,UA
2013,8,14,13,EWR,ORD,N17126,UA
2013,8,14,13,LGA,ATL,N273AT,FL
2013,8,14,13,EWR,IND,N13997,EV
2013,8,14,13,EWR,FLL,N527JB,B6
2013,8,14,12,EWR,MCO,N26123,UA
2013,8,14,11,EWR,DTW,N195PQ,EV
2013,8,14,13,EWR,MEM,N14543,EV
2013,8,14,13,LGA,ORD,N4YNAA,AA
2013,8,14,13,JFK,ROC,N273JB,B6
2013,8,14,13,JFK,LGB,N552JB,B6
2013,8,14,13,EWR,ORD,N504MQ,MQ
2013,8,14,13,LGA,MIA,N3JAAA,AA
2013,8,14,13,JFK,LAX,N335AA,AA
2013,8,14,13,LGA,DFW,N3KFAA,AA
2013,8,14,13,EWR,PHX,N730SW,WN
2013,8,14,13,LGA,MCO,N914DE,DL
2013,8,14,13,JFK,PWM,N328JB,B6
2013,8,14,13,LGA,ORD,N492AA,AA
2013,8,14,13,JFK,CHS,N324JB,B6
2013,8,14,13,EWR,ORD,N835UA,UA
2013,8,14,14,LGA,BOS,N951UW,US
2013,8,14,13,EWR,SFO,N24224,UA
2013,8,14,13,LGA,DEN,N213FR,F9
2013,8,14,13,EWR,BOS,N17104,UA
2013,8,14,14,LGA,DCA,N717UW,US
2013,8,14,14,EWR,BOS,N239JB,B6
2013,8,14,13,JFK,MVY,N231JB,B6
2013,8,14,13,EWR,DFW,N27722,UA
2013,8,14,11,LGA,BTV,N758EV,EV
2013,8,14,13,JFK,BOS,N203JB,B6
2013,8,14,13,LGA,MDW,N910WN,WN
2013,8,14,13,LGA,CLT,N542MQ,MQ
2013,8,14,14,EWR,LAX,N87513,UA
2013,8,14,14,EWR,ATL,N305DQ,DL
2013,8,14,13,LGA,ATL,N671DN,DL
2013,8,14,14,JFK,BUF,N317JB,B6
2013,8,14,14,JFK,IAD,N829AS,EV
2013,8,14,14,LGA,MSP,N523MQ,MQ
